id,fid,username,display_name,pfp_url,custody_address,verified_addresses,neynar_score,follower_count,following_count,is_pro_subscriber,power_badge,stats_fetched_at,created_at,updated_at,onboarding_tasks,onboarding_completed_at,quotient_score,quotient_rank,quotient_labels,quotient_updated_at,bio,url,location,twitter,github,primary_address,spam_label,fc_created_at,steemhunt_fetched_at,x_followers_count,x_following_count,x_verified,x_display_name,x_stats_fetched_at,is_blacklisted,plotlink_score,plotlink_tag
3debfd62-aaad-4c80-a152-d4ac1a86047d,1222071,basedctpd,Basedctpd,https://robohash.org/basedctpd.png?set=set1&bgset=bg1&size=400x400,,"[""0x2ff3e3a9c860c1816714d49cfdf33f0fe86b881d""]",0.32,0,2,false,false,2026-02-06 16:53:12.358+00,2026-02-06 16:53:12.427724+00,2026-02-06 16:53:12.427724+00,{},,0.0000,,[],2026-02-06 16:53:12.358+00,gm gm | onchain tiap hari | cast & chill,,,,,,2,2025-10-07 07:45:21.726+00,2026-02-06 16:53:12.358+00,,,,,,false,13,Reader
3e0e57f2-c0e8-4c90-8040-bb5795f2e4ec,1686454,mackk,mackk,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/5a2717bd-8a5e-4596-12ba-67e920d4f600/original,,"[""0xb2b7533c67d804c7ba778e8f3a582431398f76f0""]",0.60,0,1,false,false,2026-01-18 06:26:05.494+00,2026-01-18 06:26:05.559415+00,2026-01-18 06:26:05.559415+00,{},,0.0000,,[],2026-01-18 06:26:05.494+00,,,,,,0xb2b7533c67d804c7ba778e8f3a582431398f76f0,2,2026-01-18 06:26:05.186+00,,,,,,,false,13,Reader
3eb8a772-6f8a-4617-b866-602b5477ef39,1147036,0xhimawari,himawari,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/9ec5c21c-a630-43a0-58f3-b9115e1a4200/original,,"[""0x9e080809f73d9113d04376944bfcc90c05cd4d60""]",0.12,0,11,false,false,2026-01-18 04:25:23.625+00,2026-01-18 04:25:23.691728+00,2026-02-24 06:50:08.112469+00,{},,0.3860,84159,[],2026-01-18 04:25:23.625+00,Bersiaplah dalam kesunyian dan biarkan kesuksesan yang membuat hidupmu menjadi bising,,,hharaiyama,,0x9e080809f73d9113d04376944bfcc90c05cd4d60,0,2025-08-03 12:18:10.786+00,,0,6,false,Heki Haraiyama,2026-02-24 06:50:08.032+00,false,13,Reader
3f7b436f-6e80-4212-ab08-c990503c5304,1222431,cast891,Cast891 ⭐,https://robohash.org/cast891.png?set=set1&bgset=bg1&size=400x400,,"[""0x01bc51036fa30cc9c7b016776ab7a4ae59cb4fc8""]",0.32,0,2,false,false,2026-02-06 16:53:56.896+00,2026-02-06 16:53:56.96375+00,2026-02-06 16:53:56.96375+00,{},,0.0000,,[],2026-02-06 16:53:56.896+00,"low time, high conviction",,,,,,2,2025-10-07 07:57:27.615+00,2026-02-06 16:53:56.896+00,,,,,,false,13,Reader
408d4210-2dd1-4373-a355-518ede135c72,1914160,aaerispan.base.eth,aaerispan,https://res.cloudinary.com/base-app/image/upload/f_auto/v1766658917/8bc1e8d3-eae2-4fda-93ea-786cc9073014.jpg,,"[""0xa15aaeee52bf944f3f9ced972d83e3dc5d95ad1b""]",0.64,0,1,false,false,2026-01-20 06:17:00.21+00,2026-01-20 06:17:02.861719+00,2026-01-20 06:17:02.861719+00,{},,,,,2026-01-20 06:17:00.21+00,,,,,,,2,2026-01-20 06:16:59.739+00,,,,,,,false,13,Reader
4127b748-7f23-4a08-8f93-58f03ddbf8b3,2254662,cesann.base.eth,cesann,https://res.cloudinary.com/base-app/image/upload/f_auto/v1768368998/c518ffc5-bf73-4f4c-ba54-83a8f4bbba18.jpg,,"[""0x9147473d04e35ceffb514623b1ae222df9dfd93e""]",0.52,1,1,false,false,2026-01-18 06:50:42.849+00,2026-01-18 06:50:42.908978+00,2026-01-18 06:50:42.908978+00,{},,,,,2026-01-18 06:50:42.849+00,,,,,,,2,2026-01-16 17:04:23.089+00,,,,,,,false,13,Reader
421f0122-654b-4430-a1fb-2d567a1bbcd0,1289209,gm79,Gm79,https://robohash.org/gm79.png?set=set1&bgset=bg1&size=400x400,,"[""0xa83770f38a3665ad9934c5bea0813c6477ad29c0""]",0.33,0,2,false,false,2026-02-06 17:09:27.71+00,2026-02-06 17:09:27.778463+00,2026-02-06 17:09:27.778463+00,{},,0.0000,,[],2026-02-06 17:09:27.71+00,posting acak | no financial advice,,,,,,2,2025-10-07 12:05:50.235+00,2026-02-06 17:09:27.71+00,,,,,,false,13,Reader
428441f7-154b-4304-99fa-e2962eaaf6fe,1821008,holict.base.eth,holic,https://res.cloudinary.com/base-app/image/upload/f_auto/v1766427355/1454a480-7dee-4494-abbe-845019bf5c33.jpg,,"[""0x15116adb50b3832b88c6fd052cd9e4a92e10fe90""]",0.39,2,1,false,false,2026-01-21 08:32:40.246+00,2026-01-21 08:32:40.305333+00,2026-01-21 08:32:40.305333+00,{},,,,[],2026-01-21 08:32:40.246+00,,,,,,,2,2026-01-21 08:32:39.748+00,,,,,,,false,13,Reader
43b316bd-1538-4c47-8747-13efbb5df251,1289447,alpha69,Alpha69 🌙,https://robohash.org/alpha69.png?set=set1&bgset=bg1&size=400x400,,"[""0xc17896a5821e0404e533c7bb52d4f10d759acc38""]",0.33,0,2,false,false,2026-02-06 17:14:54.805+00,2026-02-06 17:14:54.867844+00,2026-02-06 17:14:54.867844+00,{},,0.0000,,[],2026-02-06 17:14:54.805+00,builder wannabe | web3 enjoyer,,,,,,2,2025-10-07 13:33:49.146+00,2026-02-06 17:14:54.805+00,,,,,,false,13,Reader
440e1840-2e01-4604-a3f5-c94ca4e01c2d,1688406,kyusiro,kyusiro,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/13cd6c7b-8fd2-4768-48ca-e32ac3620100/original,,"[""0x8bc6e916f251eacdd1e5ccc67c889f2a776704b0""]",0.60,0,1,false,false,2026-01-18 06:29:04.054+00,2026-01-18 06:29:04.127473+00,2026-01-18 06:29:04.127473+00,{},,0.0000,,[],2026-01-18 06:29:04.054+00,,,,,,0x8bc6e916f251eacdd1e5ccc67c889f2a776704b0,2,2026-01-18 06:29:03.707+00,,,,,,,false,13,Reader
44490ca1-6235-4feb-b2c7-8287fa0fed03,1289213,anonao6o,Anonao6o 🔥,https://robohash.org/anonao6o.png?set=set1&bgset=bg1&size=400x400,,"[""0x5accee71c57324e1764c0d652dd72a1539701acb""]",0.33,0,2,false,false,2026-02-06 17:09:34.392+00,2026-02-06 17:09:34.468419+00,2026-02-06 17:09:34.468419+00,{},,0.0000,,[],2026-02-06 17:09:34.392+00,degen mode: ON | alpha hunter,,,,,,2,2025-10-07 12:07:33.521+00,2026-02-06 17:09:34.392+00,,,,,,false,13,Reader
44512876-82c7-470e-9b49-e7d6c54648a5,2275463,boimo,boimo,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/13cd6c7b-8fd2-4768-48ca-e32ac3620100/original,,"[""0x530cc0de24955d357b5724da96218efeedf326cf""]",0.60,0,2,false,false,2026-01-18 05:05:11.329+00,2026-01-18 05:05:11.474936+00,2026-01-18 05:05:11.474936+00,{},,,,,2026-01-18 05:05:11.329+00,,,,,,0x530cc0de24955d357b5724da96218efeedf326cf,2,2026-01-18 05:05:10.379+00,,,,,,,false,13,Reader
449f91b7-06bf-4105-bc57-ceccf660823f,1204379,user0870,user0870,https://robohash.org/user0870.png?set=set1&bgset=bg1&size=400x400,,"[""0xb760ec1fbaca6b6bfb9bd9d5620cb372bed18e56""]",0.31,0,4,false,false,2026-02-06 16:47:50.348+00,2026-02-06 16:47:50.453195+00,2026-02-06 16:47:50.453195+00,{},,0.3450,168901,[],2026-02-06 16:47:50.348+00,,,,,,,2,2025-10-07 06:19:01.462+00,2026-02-06 16:47:50.348+00,,,,,,false,13,Reader
471fcce4-77fc-415b-ad8f-30dcc31ebb6c,1289467,cast74,Wagmi Wizard,https://robohash.org/cast74.png?set=set1&bgset=bg1&size=400x400,,"[""0xb7a56f06d3131b7a969ff4b7b2f779e4aa8671a4""]",0.33,0,2,false,false,2026-02-06 17:15:27.127+00,2026-02-06 17:15:27.195355+00,2026-02-06 17:15:27.195355+00,{},,0.0000,,[],2026-02-06 17:15:27.127+00,ngopi + onchain | wagmi,,,,,,2,2025-10-07 13:42:25.934+00,2026-02-06 17:15:27.127+00,,,,,,false,13,Reader
4720067b-81ca-45b2-9377-6dd82690a0b2,1204762,gwa,Gwa,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/0e11df53-a077-4031-3ef9-86eee8940800/original,,"[""0x5d97980cf784c6dcd33e1a065cfc1e9791e5dea3""]",0.18,3,57,false,false,2026-01-16 16:39:03.359+00,2026-01-16 16:39:03.454916+00,2026-01-16 16:39:03.454916+00,{},,0.3830,87933,[],2026-01-16 16:39:03.359+00,$gwa,,,,,0x5d97980cf784c6dcd33e1a065cfc1e9791e5dea3,0,2025-08-19 10:23:02.019+00,,,,,,,false,13,Reader
47378f48-e853-42dd-a830-c5e3b472157d,1289311,farcasterkx7,Farcasterkx7,https://robohash.org/farcasterkx7.png?set=set1&bgset=bg1&size=400x400,,"[""0xa636a801da3310da22d9f246ca93fcf2199c499d""]",0.33,0,2,false,false,2026-02-06 17:11:48.268+00,2026-02-06 17:11:48.34718+00,2026-02-06 17:11:48.34718+00,{},,0.0000,,[],2026-02-06 17:11:48.268+00,ngopi + onchain | wagmi,,,,,,2,2025-10-07 12:43:49.974+00,2026-02-06 17:11:48.268+00,,,,,,false,13,Reader
478f5f6f-a1c1-421d-bee1-6947277b49e7,1289552,whale5571,Anon Santuy,https://robohash.org/whale5571.png?set=set1&bgset=bg1&size=400x400,,"[""0x644d11128b6fad31f01c18328fe111dcdfa02449""]",0.33,0,2,false,false,2026-02-06 17:17:10.464+00,2026-02-06 17:17:10.544317+00,2026-02-06 17:17:10.544317+00,{},,0.0000,,[],2026-02-06 17:17:10.464+00,internet native | farcaster enjoyer,,,,,,2,2025-10-07 14:10:05.077+00,2026-02-06 17:17:10.464+00,,,,,,false,13,Reader
498fc378-3a1d-4c26-ab8d-e8d04198cdf3,2434473,melvin21,melvin21,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/13cd6c7b-8fd2-4768-48ca-e32ac3620100/original,,"[""0x0ab781c7db8d25cc75a7d5090a7090ef0f3f4191""]",0.50,1,10,false,false,2026-01-23 20:23:40.496+00,2026-01-23 20:23:40.564269+00,2026-01-23 20:23:40.564269+00,{},,,,,2026-01-23 20:23:40.496+00,,,,,,0x0ab781c7db8d25cc75a7d5090a7090ef0f3f4191,2,2026-01-23 20:23:39.971+00,,,,,,,false,13,Reader
4a758680-2786-4a21-9864-d429a901a531,1688483,kutaku,kutaku,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/be8deecf-57c0-45e4-0124-f4f136e1a700/original,,"[""0xb1fd750d8bdeec647a3eae71dfb0f8630e5cbeee""]",0.60,0,1,false,false,2026-01-18 06:29:49.617+00,2026-01-18 06:29:49.683777+00,2026-01-18 06:29:49.683777+00,{},,0.0000,,[],2026-01-18 06:29:49.617+00,,,,,,0xb1fd750d8bdeec647a3eae71dfb0f8630e5cbeee,2,2026-01-18 06:29:49.296+00,,,,,,,false,13,Reader
4ab117d4-7246-462e-b5d4-a762c645f04f,1213674,fc862,Fc862 ⭐,https://robohash.org/onchain-maverick-fc862-1213674-EC977F-715971.png?set=set3&bgset=bg1&size=512x512,,"[""0xec977f3e334fa220e7e2fd88e189ef5d165a21eb""]",0.31,0,10,false,false,2026-02-06 02:24:03.142+00,2026-01-19 02:19:10.791099+00,2026-02-06 02:24:03.361723+00,{},,0.0000,,[],2026-02-06 02:24:03.142+00,posting acak | no financial advice,,,,,,2,2025-08-19 06:24:53.648+00,,,,,,,false,13,Reader
4accc04b-fdea-4d75-b677-e8e44a1ef9ff,2785692,vangurd,vangurdan,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/3355c5ea-0758-45ef-a113-a13f89be1500/rectcontain2,,"[""0x6c757d705004f47675b205ecc9ca60f96daf13e3""]",0.50,1,0,false,false,2026-02-14 04:19:52.499+00,2026-02-14 04:19:52.568974+00,2026-02-15 06:40:22.510059+00,{},,,,,2026-02-14 04:19:52.499+00,,,,,,0x6c757d705004f47675b205ecc9ca60f96daf13e3,2,2026-02-14 04:19:52.025+00,2026-02-15 06:40:22.308+00,,,,,,false,13,Reader
4b08a2ac-d9d1-4d08-aebf-7b893c49964d,1213809,bull207,Bull207 🔥,https://robohash.org/modular-pilot-bull207-1213809-5d05d1-14283.png?set=set3&bgset=bg2&size=512x512,,"[""0x5d05d122af00a4eec1913a8318c5d3198f6d693b""]",0.17,1,200,false,false,2026-02-06 01:57:14.646+00,2026-01-19 02:19:34.030951+00,2026-02-06 02:24:34.922161+00,{},,0.0000,,[],2026-02-06 01:57:14.646+00,ngopi + onchain | wagmi,,,,,,2,2025-08-19 06:25:55.092+00,,,,,,,false,13,Reader
4b163efa-78da-4dda-a0bf-3b427e239787,1204408,fc6189,fc6189,https://robohash.org/fc6189.png?set=set1&bgset=bg1&size=400x400,,"[""0x997ff599d316467e02e674c5f9b8d3beff6703a2""]",0.31,0,4,false,false,2026-02-06 16:48:28.938+00,2026-02-06 16:48:29.025788+00,2026-02-06 16:48:29.025788+00,{},,0.3450,168903,[],2026-02-06 16:48:28.938+00,,,,,,,2,2025-10-07 06:29:31.12+00,2026-02-06 16:48:28.938+00,,,,,,false,13,Reader
4b974764-c765-4054-8cd7-c9863c7800fe,1129788,loogen,loogen,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/63fe9e11-25e0-4cea-0640-05ef1fc20600/original,,"[""0x5c1db149463f0d0f028b4d268547c907fc9c89d1""]",0.32,0,58,false,false,2026-01-18 06:23:32.868+00,2026-01-18 06:23:32.933771+00,2026-01-18 06:23:32.933771+00,{},,0.0000,,[],2026-01-18 06:23:32.868+00,catverse,,,,,0x5c1db149463f0d0f028b4d268547c907fc9c89d1,2,2026-01-18 06:23:32.551+00,,,,,,,false,13,Reader
4d55550a-4eb6-44bc-be62-4bdd4bf0b5b8,1289249,cast2151,Cast2151,https://robohash.org/cast2151.png?set=set1&bgset=bg1&size=400x400,,"[""0x60711ac6d5157fac4f115177749d05836772c32a""]",0.33,0,2,false,false,2026-02-06 17:10:19.134+00,2026-02-06 17:10:19.20409+00,2026-02-06 17:10:19.20409+00,{},,0.0000,,[],2026-02-06 17:10:19.134+00,builder wannabe | web3 enjoyer,,,,,,2,2025-10-07 12:19:38.353+00,2026-02-06 17:10:19.134+00,,,,,,false,13,Reader
4de8f564-c384-4932-b3cc-57e20f481221,1289546,farcaster2375,Farcaster2375 🌙,https://robohash.org/farcaster2375.png?set=set1&bgset=bg1&size=400x400,,"[""0x17ba09d2d6269de9953bd58ce1b91e9e80da2dc7""]",0.33,0,2,false,false,2026-02-06 17:17:03.958+00,2026-02-06 17:17:04.05852+00,2026-02-06 17:17:04.05852+00,{},,0.0000,,[],2026-02-06 17:17:03.958+00,degen mode: ON | alpha hunter,,,,,,2,2025-10-07 14:08:20.914+00,2026-02-06 17:17:03.958+00,,,,,,false,13,Reader
4f2cc92b-d095-4dd8-a59f-d5cde68485b2,2273623,yoursdawg,yoursdawg,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/be8deecf-57c0-45e4-0124-f4f136e1a700/original,,"[""0xc7add4133bdc0727e5138d2d01f05b8956498660""]",0.60,0,1,false,false,2026-01-18 04:52:41.101+00,2026-01-18 04:52:41.182943+00,2026-01-18 04:52:41.182943+00,{},,,,,2026-01-18 04:52:41.101+00,,,,,,0xc7add4133bdc0727e5138d2d01f05b8956498660,2,2026-01-18 04:52:40.519+00,,,,,,,false,13,Reader
50a21a59-a88c-4eec-b03c-cb74bc7ee5ca,2805297,stonedsociety,stonedsociety,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/45b2ec9b-7df1-45a1-9d52-8c6d38d76500/original,,"[""0x5af5da26a9b8f0f3979cf9d47a2ac8c6e43bfb05"",""0x7c473e654df40221275c281c56e19df73bc94dd2""]",0.31,0,2,false,false,2026-02-19 15:17:28.873+00,2026-02-19 15:16:43.584504+00,2026-02-19 15:17:29.187901+00,{},,,,,2026-02-19 15:17:28.873+00,"Creator of Weed Experiment and Stoned Scientists. 

Stoner | Web3 enthusiast | passive income hunter

On a mission to decentralize the ""High Note""",,,,,0x7c473e654df40221275c281c56e19df73bc94dd2,2,2026-02-19 10:11:29.471+00,2026-02-19 15:17:28.873+00,,,,,,false,13,Reader
519e477d-d9ac-4b41-b95f-febe51538a7f,1222414,hodl638,Hodl638 ⚡,https://robohash.org/hodl638.png?set=set1&bgset=bg1&size=400x400,,"[""0xe9254bd97c48a703f35b4a360c58a69b84a7ceff""]",0.32,0,2,false,false,2026-02-06 16:53:37.687+00,2026-02-06 16:53:37.753443+00,2026-02-06 16:53:37.753443+00,{},,0.0000,,[],2026-02-06 16:53:37.687+00,posting acak | no financial advice,,,,,,2,2025-10-07 07:52:14.632+00,2026-02-06 16:53:37.687+00,,,,,,false,13,Reader
5224e38c-8539-4e7e-a71e-36a1d1a9e865,1495669,yasinchy007,yasinchy007,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/e35fdf30-9cff-4459-beff-e9731c87c300/original,,"[""0xa7af3ec4f9d498eed82b3b0017d1598a7ab7c149"",""0x8e907300079f7210c97a73f629b0c3e35a6a607e""]",0.01,12,242,false,false,2026-03-26 07:50:23.25+00,2026-03-26 07:50:23.489593+00,2026-03-26 07:50:23.489593+00,{},,,,,2026-03-26 07:50:23.25+00,Doctor,,,shifat590545,,0xa7af3ec4f9d498eed82b3b0017d1598a7ab7c149,0,2025-11-20 16:42:42.213+00,,,,,,,false,13,Reader
52baadc9-04e7-4282-838e-9cf7e125932f,1223545,hodl6199,Hodl6199 ⚡,https://robohash.org/wagmi-ninja-hodl6199-1223545-59987a-676736.png?set=set1&bgset=bg2&size=512x512,,"[""0x59987acba31305292c06a70197bd60ef9fd90e3b""]",0.25,0,10,false,false,2026-02-06 01:57:32.413+00,2026-01-19 02:20:19.827603+00,2026-02-06 02:25:35.18375+00,{},,0.0000,,[],2026-02-06 01:57:32.413+00,degen mode: ON | alpha hunter,,,,,,2,2025-08-19 01:51:00.951+00,,,,,,,false,13,Reader
545c806f-a8ab-487c-9f30-93e78e00946f,1289579,chad0ah6,Chad0ah6 ✨,https://robohash.org/chad0ah6.png?set=set1&bgset=bg1&size=400x400,,"[""0x642b42d43789cae18b494a870ee5c9ca637ffe2e""]",0.33,0,2,false,false,2026-02-06 17:17:42.574+00,2026-02-06 17:17:42.644+00,2026-02-06 17:17:42.644+00,{},,0.0000,,[],2026-02-06 17:17:42.574+00,posting acak | no financial advice,,,,,,2,2025-10-07 14:18:41.223+00,2026-02-06 17:17:42.574+00,,,,,,false,13,Reader
546a44b4-a80a-43d6-8c83-22565f9ae3a3,1289371,chad74,Chad74 🔥,https://robohash.org/chad74.png?set=set1&bgset=bg1&size=400x400,,"[""0x409a8169dde82fe3e47516a99cbe1f8405c762d3""]",0.33,0,2,false,false,2026-02-06 17:13:05.916+00,2026-02-06 17:13:05.986235+00,2026-02-06 17:13:05.986235+00,{},,0.0000,,[],2026-02-06 17:13:05.916+00,gm gm | onchain tiap hari | cast & chill,,,,,,2,2025-10-07 13:04:32.283+00,2026-02-06 17:13:05.916+00,,,,,,false,13,Reader
549b91f7-c17e-42d9-8dfb-e0c11b5666c2,1987209,kulana,oamavdosna,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/8557e5bf-6e25-47c8-0dac-2de34902c800/original,,"[""0xa27fad0d4a54021cdc5839f1e9b1ef9accb63329"",""0x31fd26e9d62ed4ba1013df46b0d6f6a899404b4c""]",0.57,0,10,false,false,2026-03-25 15:29:01.533+00,2026-03-25 15:29:01.650552+00,2026-03-25 15:29:01.650552+00,{},,,,,2026-03-25 15:29:01.533+00,,,,,,0x31fd26e9d62ed4ba1013df46b0d6f6a899404b4c,2,2025-12-29 04:06:03.615+00,,,,,,,false,13,Reader
54d2d3ab-964b-4c6a-b6ca-5e6e6b990112,1222554,web3188,Web3188,https://robohash.org/web3188.png?set=set1&bgset=bg1&size=400x400,,"[""0x460eabd5eda1d19d94a0994b118ae41148dad4ed""]",0.30,0,2,false,false,2026-02-06 16:55:32.995+00,2026-02-06 16:55:33.071123+00,2026-02-06 16:55:33.071123+00,{},,0.0000,,[],2026-02-06 16:55:32.995+00,posting acak | no financial advice,,,,,,2,2025-10-07 08:23:18.848+00,2026-02-06 16:55:32.995+00,,,,,,false,13,Reader
5524d96a-828a-4e29-a5c9-f3f9eac5cbde,1289170,gm15k3,Anon Degen,https://robohash.org/gm15k3.png?set=set1&bgset=bg1&size=400x400,,"[""0x4a77b1b55bb0fe49a3dff2cbe47649a1d881a13a""]",0.33,0,2,false,false,2026-02-06 17:08:36.363+00,2026-02-06 17:08:36.453413+00,2026-02-06 17:08:36.453413+00,{},,0.0000,,[],2026-02-06 17:08:36.363+00,gm gm | onchain tiap hari | cast & chill,,,,,,2,2025-10-07 11:52:03.034+00,2026-02-06 17:08:36.363+00,,,,,,false,13,Reader
554361cc-58f1-4a97-afb2-913423033e11,1081987,animelover1,anime lover,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/fe9ba167-6af5-4240-16c1-d2ebf7c4fb00/rectcrop3,,"[""0xb154c60ec44d6875852558eaf0bd68fd8cfe2091""]",0.57,2,9,false,false,2026-03-26 15:47:32.887+00,2026-03-26 15:47:32.957496+00,2026-03-26 15:47:32.957496+00,{},,,,,2026-03-26 15:47:32.887+00,anime lover,,,,,0xb154c60ec44d6875852558eaf0bd68fd8cfe2091,0,2025-07-24 07:09:51.159+00,,,,,,,false,13,Reader
55dba746-8483-4eaf-a56d-487815377b1b,2255859,kenxyz.base.eth,ken,https://res.cloudinary.com/base-app/image/upload/f_auto/v1768371535/24f4a87b-a3f5-4719-b3bf-2987397fcb52.jpg,,"[""0x42b17ae6173c45f879af0afe47934792de231457""]",0.52,1,1,false,false,2026-01-18 07:11:33.643+00,2026-01-18 07:11:33.704792+00,2026-01-18 07:11:33.704792+00,{},,,,,2026-01-18 07:11:33.643+00,,,,,,,2,2026-01-18 07:11:33.303+00,,,,,,,false,13,Reader
55eb45f5-7cfe-4442-82cd-5fa827c24f06,1289412,crypto663,Santuy Wizard,https://robohash.org/crypto663.png?set=set1&bgset=bg1&size=400x400,,"[""0x3db0d87385ce41331256ae8f08e81d0e067180b2""]",0.33,0,2,false,false,2026-02-06 17:14:03.394+00,2026-02-06 17:14:03.472735+00,2026-02-06 17:14:03.472735+00,{},,0.0000,,[],2026-02-06 17:14:03.394+00,gm gm | onchain tiap hari | cast & chill,,,,,,2,2025-10-07 13:20:05.492+00,2026-02-06 17:14:03.394+00,,,,,,false,13,Reader
57b6199f-323b-4ef8-b6e1-f8c9ba671adf,1213829,basedpy5,Ninja Anon,https://robohash.org/defi-whale-basedpy5-1213829-4911be-69556.png?set=set1&bgset=bg2&size=512x512,,"[""0x4911be1b470ffe60132362301b6c66835ce40026""]",0.32,0,10,false,false,2026-02-06 01:57:16.399+00,2026-01-19 02:19:38.508427+00,2026-02-06 02:24:40.811141+00,{},,0.0000,,[],2026-02-06 01:57:16.399+00,gm gm | onchain tiap hari | cast & chill,,,,,,2,2025-08-19 06:26:07.704+00,,,,,,,false,13,Reader
588d75fa-dc5e-484f-810f-c564380686e1,1074413,fastai,Fast AI,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/18778706-b5ce-465d-c04f-a41c22ef3100/original,,"[""0x28a7bd3616322466a2e836470b21aeb194c6d500""]",0.42,2,212,false,false,2026-01-18 05:05:17.756+00,2026-01-18 05:05:17.817345+00,2026-01-18 05:05:17.817345+00,{},,0.1070,616695,[],2026-01-18 05:05:17.756+00,GetFast,,,,,0x28a7bd3616322466a2e836470b21aeb194c6d500,0,2025-07-29 23:55:56.399+00,,,,,,,false,13,Reader
58bf861c-9a39-4f99-9067-698c357a5597,1222474,moon780,Moon780 ⚡,https://robohash.org/moon780.png?set=set1&bgset=bg1&size=400x400,,"[""0x5c33e54ca47a70a4075c4c984a4c699dd7e1b864""]",0.32,0,2,false,false,2026-02-06 16:54:35.178+00,2026-02-06 16:54:35.247668+00,2026-02-06 16:54:35.247668+00,{},,0.0000,,[],2026-02-06 16:54:35.178+00,internet native | farcaster enjoyer,,,,,,2,2025-10-07 08:07:49.058+00,2026-02-06 16:54:35.178+00,,,,,,false,13,Reader
58dcc252-aa63-4740-9bf1-d15e8001038c,487012,gandor,zerobased,https://imagedelivery.net/BXluQx4ige9GuW0Ia56BHw/d601e7b7-f9fe-4dc1-dbff-d3c6c92b4000/original,,"[""0xb7fd73a965bb48b859159c9f76962cd93ca06527"",""0x32e86538b81531593713dcba5a11a1b8287a8cb3"",""0x793e98d0b384b5bf844138969da92dc1da4e6fce""]",0.23,11,333,false,false,2026-01-17 16:12:36.373+00,2026-01-17 16:12:36.435934+00,2026-01-17 16:12:36.435934+00,{},,0.1070,381118,[],2026-01-17 16:12:36.373+00,Based base,,,,,0xb7fd73a965bb48b859159c9f76962cd93ca06527,0,2025-07-17 17:34:14.372+00,,,,,,,false,13,Reader
58e6fe21-bf56-4205-9dda-78604319b77d,2237195,afsfa12.base.eth,afsfa12,https://res.cloudinary.com/base-app/image/upload/f_auto/v1768293855/90682629-b928-437e-8d1f-5f5be620bf66.png,,"[""0x2ce4c2bc476fddf6b1da310c5547bcd5b5c1a707""]",0.29,5,370,false,false,2026-02-16 14:53:50.25+00,2026-02-16 14:53:50.337744+00,2026-02-16 15:42:22.835651+00,{},,,,,2026-02-16 14:53:50.25+00,,,,,,,2,2026-02-16 14:53:49.668+00,2026-02-16 15:42:02.246+00,,,,,,false,13,Reader
59991597-ccc5-469e-a555-fb4f2885d831,1238243,bear727,Bear727,https://picsum.photos/seed/optimistic-caster-bear727-1238243-b0C709-475632/512/512,,"[""0xb0c7090cda247ed8fa52e12174f102a3cf376920""]",0.27,0,200,false,false,2026-02-06 02:27:36.62+00,2026-01-19 02:21:51.681735+00,2026-02-06 02:27:36.819032+00,{},,0.0000,,[],2026-02-06 02:27:36.621+00,posting acak | no financial advice,,,,,,2,2025-10-04 11:24:41.467+00,,,,,,,false,13,Reader
5b17571e-69ba-4a5e-90df-e980e4efdfbd,1989869,gagawa,gagawa,https://robohash.org/gagawa.png?set=set1,,"[""0x26936cf08738799fb435fc97f201acf3c75ac747""]",0.19,16,67,false,false,2026-03-01 07:44:04.739+00,2026-02-13 03:08:55.608566+00,2026-03-01 07:44:04.930196+00,{},,,,,2026-03-01 07:44:04.739+00,,,,,,0x26936cf08738799fb435fc97f201acf3c75ac747,2,2026-02-13 03:08:55.224+00,,,,,,,false,13,Reader
5c17453d-f34e-4127-b1af-668119d945e3,1223538,bull77,Alpha Sailor,https://robohash.org/bytecode-seeker-bull77-1223538-FcFFe3-943672.png?set=set4&bgset=bg2&size=512x512,,"[""0xfcffe37d73e573cfaadc327b12df1d4b1b71c4fa""]",0.25,0,10,false,false,2026-02-06 01:57:31.502+00,2026-01-19 02:20:17.59333+00,2026-02-06 02:25:32.203543+00,{},,0.0000,,[],2026-02-06 01:57:31.502+00,degen mode: ON | alpha hunter,,,,,,2,2025-08-19 01:50:55.219+00,,,,,,,false,13,Reader
